title,description,genre
beverly hills cop ii,"Detektyw Axel Foley wyrusza do Beverly Hills, aby przeprowadzić śledztwo i schwytać złodziei kosztownej biżuterii.&nbsp;",comedy
gremlins,W czasie Świąt Bożego Narodzenia złośliwe gremliny terroryzują spokojne miasteczko. ,fantasy
morgan,"Konsultantka musi zdecydować, czy przerwać sztuczne życie stworzone w środowisku laboratoryjnym.",thriller
idiocracy,"Żołnierz i prostytutka zostają poddani eksperymentalnej hibernacji na rok. Budząc się po 500 latach w nieznanym im świecie, są najmądrzejszymi ludźmi.",comedy
rocky v,Rocky traci majątek i ze względów zdrowotnych rezygnuje z boksu. Postanawia zostać trenerem dobrze zapowiadającego się Tommy'ego Gunna. ,drama
spy hard,"Agent specjalny Dick Steele powraca z emerytury, by pokrzyżować plany zagłady świata generałowi Rancorowi.",comedy
heartbreak ridge,"Sierżant Tom ""Gunny"" Highway dostaje zadanie, które polega na wyszkoleniu nowych kadetów.",drama
mocna kawa wcale nie jest taka zla,"Na wsi, w rodzinnych stronach zjawia się Łukasz - syn Jacka, którego nie widział od osiemnastu lat. W ich wzajemnym pogodzeniu pomaga mały chłopiec oraz kobieta. ",short
godzilla: king of the monsters,"Po pojawieniu się nowego zagrożenia Król Potworów powraca, by ponownie przywrócić w przyrodzie równowagę. ",action
ostrov,"Anatolij pomaga ludziom i jest szanowanym człowiekiem. Spokoju nie daje mu jednak zbrodnia, której dopuścił się kilkadziesiąt lat wcześniej.",drama
buffalo 66,"Niebędący w stanie spłacić bukmachera Billy przyjmuje od niego propozycje, która przynosi niespodziewane konsekwencje.",comedy
la pazza gioia,Gadatliwa mitomanka i wrażliwa introwertyczka uciekają ze szpitala psychiatrycznego. ,drama
srpski film,Były gwiazdor filmów porno decyduje się wziąć udział w brutalnym przedsięwzięciu. ,horror
dead silence,"Gdy żona Jamiego zostaje brutalnie zamordowana, mężczyzna udaje się do rodzinnego miasteczka, by rozwiązać zagadkę śmierci ukochanej. Odpowiedzi szuka w starych zabobonach o złej brzuchomówczyni i jej lalkach. ",horror
yves saint laurent,"Paryż, rok 1957. 21-letni Yves Saint Laurent projektuje swoją pierwszą kolekcję dla domu mody Diora. Na pokazie poznaje miłość swojego życia. ",biography
laggies,"Kiedy dorosła kobieta panikuje po zaręczynach i ucieka od chłopaka, poznaje nastolatkę, z którą się zaprzyjaźnia. ",drama
ring,"Reiko bada sprawę tajemniczej kasety wideo, po obejrzeniu której umiera się w ciągu tygodnia.",horror
red lights,Psycholog wraz z asystentem próbuje zdemaskować światowej sławy medium. ,drama
nie ma rozy bez ognia,"Młode małżeństwo, dokonując zamiany mieszkania na większe, poznaje nowego sublokatora. ",comedy
anaconda,Grupa dokumentalistów zostaje podstępnie uwięziona przez myśliwego i zmuszona do wzięcia udziału w polowaniu na gigantyczną anakondę. ,horror
ach spij kochanie,Młody milicjant mierzy się z zagadką morderstw w okolicach Krakowa. Podejrzenia padają na szanowanego obywatela - Mazurkiewicza.,crime
gegen die wand,"Niedoszły samobójca zawiera fikcyjne małżeństwo z dziewczyną, która chce wyrwać się spod władzy konserwatywnej rodziny. ",drama
the maltese falcon,Prywatny detektyw próbuje rozwikłać zagadkę zniknięcia bezcennej statuetki.,crime
robin hood,"Robin z Loxley wraca z wyprawy krzyżowej i zastaje majątek splądrowany, a ukochaną Marion zamężną. Żądny zemsty postanawia stanąć w obronie uciśnionych mieszkańców Nottingham.",adventure
cloudy with a chance of meatballs,"Młody wynalazca konstruuje maszynę, która zmienia wodę w jedzenie.",animation
im thinking of ending things,Zmiana trasy przekształca podróż pewnej pary w&nbsp;przerażającą wyprawę w&nbsp;głąb własnej psychiki.&nbsp;,drama
isnt it romantic,"Architektka uczulona na wszystko, co ckliwe, budzi się pewnego dnia w przerażająco idealnym świecie komedii romantycznych.",comedy
elizabethtown,"Po druzgocącej klęsce na gruncie zawodowym, Drew Baylor dowiaduje się o śmierci ojca. Mężczyzna miał atak serca podczas wizyty u krewnych w Elizabethtown, więc syn musi tam pojechać, by sprowadzić jego ciało do domu. ",comedy
wieza. jasny dzien,Córka Muli i Michała niedługo ma przystąpić do pierwszej komunii. W życie rodziny niespodziewanie wkracza biologiczna matka dziewczynki.,thriller
obywatel jones,"Dziennikarz Jones chce opisać gwałtowną modernizację Związku Radzieckiego. By gruntownie zbadać sprawę, decyduje się na podróż do Moskwy, aby przeprowadzić wywiad ze Stalinem.",thriller
niewinni czarodzieje,Bazyli spotyka w nocnym lokalu śliczną Pelagię. Między młodymi ludźmi rozpoczyna się romantyczna gra pozorów.,drama
rough night,Striptizer umiera w letniskowym domku w Miami podczas wieczoru panieńskiego.,comedy
the homesman,"Historia nietypowej pary, która ma za zadanie przewieźć trzy niepoczytalne kobiety ze stanu Nebraska do Iowa. ",drama
the addams family,Gomez i Morticia Addams wraz z dziećmi mieszkają w mrocznej rezydencji na szczycie góry. Kiedy w pobliżu&nbsp;Margaux Needler rozpoczyna budowę nowego osiedla&nbsp;postanawia pozbyć się&nbsp; ekscentrycznej rodziny.,animation
hostage,"Troje nastolatków włamuje się do domu bogatej rodziny i bierze zakładników. Policjant Jeff Talley postanawia ponownie przyjąć rolę negocjatora, którą porzucił kilka lat wcześniej.",thriller
a street cat named bob,"James Bowen, uzależniony od narkotyków uliczny grajek, spotyka kota, który pomoże mu na wiele sposobów. ",biography
triangle,"Sztorm wywraca jacht z grupą przyjaciół na pokładzie. Przepływający statek pasażerski, który jest dla nich jedyną szansą schronienia, okazuje się opustoszały.",thriller
the ritual,"Czwórka dawnych przyjaciół, którzy ostatnio rzadko się widują, wybiera się do Szwecji na wędrówkę po górach - być może ich ostatnią.&nbsp;",horror
pieces of a woman,Młoda kobieta mierzy się z żałobą po stracie dziecka. ,drama
morbius,"Biochemik Michael Morbius, próbując wyleczyć się z rzadkiej choroby krwi, niechcący zaraża się pewnym rodzajem wampiryzmu. ",action
rings,"By uratować swojego chłopaka, Julia postanawia obejrzeć tajemniczą kasetę wideo. Wkrótce dowiaduje się, że zostało jej siedem dni życia.",horror
take the lead,Pierre Dulane daje bezpłatne lekcje tańca towarzyskiego trudnej młodzieży&nbsp;ze szkoły publicznej. Niechętni nastolatkowie z czasem zmieniają zdanie na temat nowych zajęć.,drama
dawn of the dead,Grupa ocalałych chroni się w centrum handlowym przed rzeszą zombie.&nbsp;,horror
"se, jie","Szanghaj lat 40. pod japońską okupacją. Członkowie podziemnego ruchu oporu, planując dokonać&nbsp;zamachu na ważnej figurze z kolaboracyjnego rządu, wysyłają dziewczynę, która ma go uwieść.",drama
geralds game,"Przez perwersyjne seksualne gierki męża Jessie - przykuta do łóżka na odludziu - doświadcza dziwnych wizji, poznaje mroczne sekrety i staje przed dramatycznym wyborem.&nbsp;",thriller
the quick and the dead,"Ellen przybywa do miasta Redemption, by wziąć udział w turnieju rewolwerowców. Zwycięzcą zostanie najszybszy strzelec, pozostałych czeka śmierć.",western
the jackal,Nieuchwytny zabójca otrzymuje zlecenie na terenie USA. Szef FBI stara się go powstrzymać za wszelką cenę. ,thriller
blackhat,Amerykańskie oraz chińskie siły specjalne pracują wspólnie nad sprawą piractwa komputerowego na dużą skalę. ,crime
andrey rublyov,"Film opowiada o życiu rosyjskiego mnicha i pisarza ikon, Andrieja Rublowa. Prawosławny święty przemierza średniowieczną Ruś, gdzie jest świadkiem wielu okrucieństw oraz zbrodni.",biography
minari,W pogoni za amerykańskim snem koreańska rodzina przenosi się do Arkansas i zakłada farmę. ,drama
g.i. jane,"Jordan O'Neil zostaje oddelegowana do elitarnej jednostki komandosów, gdzie przechodzi szkolenie. Za wszelką cenę chce udowodnić, że kobiety są równie waleczne i wytrwałe. ",drama
the parent trap,"Rozdzielone przed laty bliźniaczki po przypadkowym spotkaniu wpadają na pomysł, by zamienić się miejscami.",family
nights in rodanthe,"Adrienne zastępuje koleżankę w pensjonacie, do którego przyjeżdża doktor Paul. ",drama
rise of the footsoldier,"Wywodzący się ze środowiska piłkarskich chuliganów, gangster wdrapuje się na szczyt kryminalnego półświatka.",biography
fish tank,"Życie nastoletniej Mii zmienia się, gdy jej mama przyprowadza do domu nowego chłopaka.",drama
jigsaw,"Na terenie całego miasta pojawiają się ciała ludzi, którzy zginęli w różnych przerażających okolicznościach. Śledztwa zaczynają wskazywać nieprawdopodobnego sprawcę, a mianowicie nieżyjącego już Johna Kramera.",horror
jak pokochalam gangstera,"Tajemnicza kobieta opowiada o&nbsp;wzlocie i&nbsp;upadku Nikodema ""Nikosia"" Skotarczaka, jednego z&nbsp;największych gangsterów w&nbsp;historii Polski.",thriller
close encounters of the third kind,Obcy odwiedzają Ziemię. Na spotkanie z nimi wyrusza Roy Neary.,drama
the vatican tapes,"Angela Holme jest opętana przez demona, który sprowadza cierpienie i śmierć na innych. Duchowni z Watykanu wysyłają egzorcystów, by pomogli dziewczynie.",horror
arthur et les minimoys,"Dziesięcioletni Artur ma w sobie ducha odkrywcy. Chłopiec wyrusza do krainy Minimków, by odnaleźć zaginionego dziadka, po którym odziedziczył podróżnicze skłonności.",animation
slugi boze,"Policjant bada sprawę młodej Niemki, członkini chóru gregoriańskiego, która rzuciła się z wieży kościoła we Wrocławiu.",crime
cache,"Małżeństwo jest terroryzowane za pomocą serii tajemniczych kaset wideo, inwigilujących ich życie.",thriller
johnny mnemonic,"Społeczeństwo przyszłości cierpi na groźną chorobę. Johnny jest kurierem z wszczepionym do mózgu implantem pamięci, któremu powierzono recepturę leku.",thriller
just friends,"Otyły licealista, Chris, zostaje odrzucony przez Jamie, którą skrycie kocha. Po latach wraca do rodzinnego miasta jako zupełnie odmieniony człowiek sukcesu, gotowy raz jeszcze zawalczyć o miłość.",comedy
the angry birds movie,"Czerwony od dzieciństwa ma problem z gniewem. Gdy na wyspie pojawiają się zielone świnki, jako jedyny pozostaje nieufny.",animation
sniadanie do lozka,"Życie Piotra nie układa się po jego myśli do momentu, gdy nieoczekiwanie trafia na okładkę poczytnego magazynu.",comedy
pan,"Chłopiec sierota zostaje wysłany do magicznego świata Nibylandii, gdzie odkrywa swoje przeznaczenie i staje się bohaterem znanym jako Piotruś Pan.",fantasy
oszukane,"Dwie bardzo podobne do siebie nastolatki odkrywają, że są siostrami – w szpitalu zostały rozdzielone i trafiły do dwóch różnych rodzin.&nbsp; ",drama
romancing the stone,Autorka romansów wyjeżdża do Kolumbii ratować siostrę porwaną dla okupu. Pomaga jej przypadkowo poznany łowca przygód. ,adventure
extraction,Nieustraszony najemnik podejmuje się najbardziej niebezpiecznej misji w&nbsp;swojej karierze - musi uratować porwanego syna pewnego biznesmena.,drama
facet potrzebny od zaraz,Młoda singielka postanawia odszukać swoich byłych partnerów i ponownie się z nimi spotkać.,comedy
the current war,"Mordercza rywalizacja Edisona i Gaute Tesli o to, który system elektryczny zrewolucjonizuje nie tylko współczesny obu wynalazcom świat, ale cały następny wiek. ",biography
hairspray, Nastolatka z nadwagą Tracy Turnblad i jej najlepsza przyjaciółka Penny Pingleton zgłaszają się do udziału w Corny Collins Show i Tracy wygrywa. Ale kiedy Amber Von Tussle... ,drama
terminator: dark fate,"Sarah Connor powraca, aby chronić dziewczynę imieniem Dani przed nowym Terminatorem Rev-9. ",action
save the last dance,"Marząca o karierze baletowej dziewczyna, traci matkę i musi zamieszkać z ojcem. Po przeprowadzce trafia do szkoły zdominowanej przez czarnoskórych uczniów, których światem rządzi taniec w rytmie hip-hopu.&nbsp;",drama
layer cake,Handlarz narkotykami postanawia skończyć z przestępczym procederem. Musi najpierw wykonać ostatnie zlecenie. ,crime
silent hill: revelation 3d,"Zmagając się ze zniknięciem ojca, główna bohaterka odkrywa przerażający sekret, który prowadzi ją w głąb demonicznego świata.",horror
the mexican,"Jerry Welbach wyrusza z polecenia szefa mafii do Meksyku, aby odnaleźć zabytkowy pistolet. ",comedy
michael clayton,"Prawnik, który specjalizuje się w tuszowaniu wybryków wysoko postawionych klientów, otrzymuje zadanie uwolnienia koncernu chemicznego od zarzutów zanieczyszczania środowiska.",drama
pride,"Wielka Brytania, lato 1984 roku. Grupa gejów-aktywistów pomaga górnikom podczas strajku.",drama
steel magnolias,Sześć przyjaciółek spotyka się regularnie w salonie piękności. Wkrótce jedna z nich wychodzi za mąż. ,drama
the green knight,"Sir Gawain, lekkomyślny i&nbsp;uparty siostrzeniec króla Artura, podejmuje misję zmierzenia się z Zielonym Rycerzem.",fantasy
zemsta," Tę historię zna chyba każdy, kto uczęszczał do szkoły podstawowej: Cześnik Raptusiewcz, mieszkający po sąsiedzku ze znienawidzonym Rejentem Milczkiem, pragnie ożenić się... ",comedy
milosc na wybiegu,"Młoda dziewczyna, Julia, odnosi sukces jako modelka i zakochuje się w fotografie. Na jej nieszczęście, mężczyzną zainteresowana jest szefowa agencji modelek. ",comedy
joi-uchi: hairyo tsuma shimatsu,Przez swoje nieposłuszeństwo Isaburo dostaje wraz z synem rozkaz popełnienia harakiri. Obaj postanawiają się zbuntować i walczyć o honor rodziny.,drama
the eagle,Rzymski legionista Marcus i jego niewolnik Esca wyruszają odnaleźć zaginiony IX legion.,drama
mississippi burning,Agenci FBI prowadzą śledztwo dotyczące morderstwa trzech młodych członków ruchu na rzecz ochrony praw człowieka. ,drama
le petit nicolas,"Mikołajek podejrzewa narodziny młodszego braciszka. W obawie przed porzuceniem, postanawia opracować plan pozbycia się niemowlaka.",family
easy virtue,"Młody Brytyjczyk przyjeżdża do domu z nową żoną, Amerykanką Laritą. Niezależna, wyzwolona kobieta nie podoba się matce Johna.",comedy
reality bites,"Portret pokolenia lat 90. na przykładzie grupy przyjaciół, którzy po ukończeniu studiów próbują odnaleźć się w dorosłym świecie.",drama
historia roja,"Rok 1945. Mieczysław ""Rój"" Dziemieszkiewicz staje do walki o wolną ojczyznę. ",war
richard jewell,"Amerykański ochroniarz ratuje życie tysięcy ludzi, zapobiegając wybuchowi bomby w trakcie igrzysk olimpijskich. Tymczasem media podają fałszywą informację, jakoby to on był terrorystą. ",biography
the thirteenth floor,"Douglas pracuje nad projektem wirtualnej symulacji rzeczywistości. Gdy jego szef zostaje zamordowany, staje się głównym podejrzanym. ",thriller
krzyzacy,"Dzielny młody rycerz, Zbyszko z Bogdańca, ze wszystkich sił zwalcza Krzyżaków, którzy wyrządzili wiele zła jego bliskim. ",drama
home,"Podróż przez wszystkie kontynenty, której celem jest zwrócenie uwagi świata na problemy oraz zagrożenia środowiska naturalnego: globalne ocieplenie, umierające lasy, wymieranie gatunków zwierząt, a także roślin oraz kończące się zasoby naturalne.",documentary
charlie wilsons war,Amerykański kongresmen stara się zorganizować pomoc dla afgańskich rebeliantów walczących z Sowietami. ,biography
13,"Vince, licząc na duży zarobek, wchodzi do gry, w której stawką jest ludzkie życie.",thriller
trumbo,Hollywoodzki scenarzysta Dalton Trumbo trafia na czarną listę&nbsp;z powodu komunistycznych poglądów.,biography
