title,description,genre
and soon the darkness,"Podczas zwiedzania Argentyny koleżanka Stephanie ginie bez śladu. Dziewczyna decyduje się odnaleźć przyjaciółkę, nim zapadnie zmrok. ",thriller
une vie de chat,"Kot Dino wiedze podwójne życie. Za dnia mieszka w domu z małą dziewczynką Zoe, zaś nocą towarzyszy włamywaczowi Nico. ",animation
la veritable histoire du chat botte," Młody młynarz dostaje w spadku dziwnego kota, który nie dość, że mówi, to jeszcze chodzi w butach, posiadających magiczną moc. Przy pomocy różnych sztuczek i z... ",animation
machine gun preacher,Sam Childers stara się o utworzenie sierocińca w rozdartej wojną Afryce.&nbsp;,biography
the spiderwick chronicles,"Kiedy matka z trójką dzieci przeprowadza się do nowego domu, syn odnajduje tajemniczą książkę, która wpędza rodzinę w kłopoty.",family
robots,"Młody robot Radek Dekiel mieszkający w małym miasteczku wyrusza do metropolii, żeby spełnić swoje marzenia o zostaniu konstruktorem. ",animation
on flux,"Film rozgrywa się w odległej przyszłości, kiedy to tajemnicza choroba uśmierciła większą część ludności. Aeon Flux ma zabić jednego z głównych członków Kongresu rządzącego Bregną. ",action
tremors,Val i Earl postanawiają opuścić swoje rodzinne miasteczko w poszukiwaniu lepszego życia. W drodze zostają zaatakowani przez pełzające pod ziemią ogromne larwy. ,horror
mr. poppers penguins,"Biznesmen otrzymuje w spadku sześć uroczych pingwinów, które całkowicie zmienią jego życie.",family
arthur 3: la guerre des deux mondes,Maltazar przenosi się do świata ludzi i pragnie przejąć nad nim władzę. Artur wraz z Minimkami próbuje go powstrzymać.,animation
halloween 4: the return of michael myers,"Podczas transportu ambulansem Michael Myers budzi się ze śpiączki i wraca do Haddonfield, aby zabić swoją siostrzenicę. Jego tropem rusza doktor Loomis. ",horror
big game,Samolot&nbsp;z prezydentem&nbsp;USA na pokładzie zostaje zestrzelony i spada do lasu. Trzynastoletni chłopiec pomaga głowie państwa przetrwać w dziczy.&nbsp;,action
kung fu panda,"Niezgrabna i otyła panda zostaje nieoczekiwanie wybrana do wypełnienia starożytnej przepowiedni. Czy zdąży opanować sztukę kung-fu, nim pojawi się groźny przeciwnik?",animation
blind fury,"Niewidomy weteran wojny wietnamskiej wraca do USA, by odnaleźć dawnego towarzysza broni.",action
spider-man,"Nastoletni Peter Parker zmienia się w Spidermana, gdy mieszkańcom zagraża szalony Zielony Goblin.",action
fury,"Niemcy, koniec II wojny światowej. Załoga amerykańskiego czołgu wyrusza za linię frontu w celu obrony alianckich linii zaopatrzenia. ",drama
you only live twice,"Agent 007 musi zbadać, kto jest odpowiedzialny za tajemnicze zniknięcia kapsuł kosmicznych, aby zapobiec wybuchowi III wojny światowej. ",thriller
"play it again, sam",Krytyk filmowy nie może dojść do siebie po rozstaniu z żoną. Para przyjaciół oraz duch Humphreya Bogarta starają się mu pomóc. ,comedy
the haunting in connecticut,Cierpiący na raka Matt wraz z matką przeprowadza się do nowej posiadłości. Wykończony chorobą chłopak zaczyna mieć halucynacje i widzieć duchy.,horror
the woman in the window,Cierpiąca na agorafobię kobieta zaczyna szpiegować swoich nowych sąsiadów i staje się świadkiem aktu przemocy.,crime
the interview,Gospodarz i producent talk show zostają wplątani w międzynarodowy spisek. ,comedy
birdman of alcatraz,Odsiadujący dożywocie więzień odkrywa w sobie pasję do ornitologii. ,biography
shazam!,"Chłopiec otrzymuje moce, dzięki którym&nbsp;staje się dorosłym superbohaterem,&nbsp;wypowiadając jedno magiczne słowo.",fantasy
beasts of the southern wild,Kilkuletnia Hushpuppy i jej ojciec mimo powodzi postanawiają nie opuszczać domostwa i stawić czoła żywiołowi. Dziewczynka nawiązuje kontakt z magicznym światem natury.,drama
lamour fou,Dokument ukazuje życie i twórczość projektanta mody Yves Saint Laurenta&nbsp; oraz jego partnera Pierre'a Bergé.,documentary
perfect stranger,"Reporterka śledcza przenika do struktur świata reklamy, zatrudniając się jako sekretarka Harrisona Hilla - prezesa jednej z największych firm. Chce tym samym odnaleźć mordercę swojej przyjaciółki. ",thriller
white noise 2: the light," Cała rodzina Abe'a zostaje zamordowana a on sam cudem uratowany od śmierci przez lekarzy. Wkrótce bohater uświadamia sobie, że jest w stanie dostrzec, którzy z ludzi... ",horror
cbgb,"Historia powstania nowojorskiego klubu CBGB, który w latach 80. XX wieku stał się mekką i przystanią dla grup punkrockowych oraz nowofalowych jak: Ramones, Blondie czy Talking Heads.",biography
xxx,"Xander Cage, miłośnik sportów ekstremalnych, zostaje zwerbowany przez amerykański rząd i jako tajny agent udaje się z misją do Pragi.",action
roman polanski: wanted and desired,"Dokument opowiada o życiu i twórczości Romana Polańskiego, poruszając głównie temat procesu sądowego, w którym reżyser był oskarżony o wykorzystanie seksualne Samanthy Gailey.",documentary
the long good friday," Harold, angielski gangster, jest bliski zawarcia lukratywnej umowy z amerykańskimi partnerami. Tymczasem nieznana zorganizowana grupa próbuje pokrzyżować mu szyki,... ",drama
mirror mirror,Zła Królowa zazdrosna o Śnieżkę rozkazuje wygnać ją z zamku. Uratowana przez siedmiu krasnoludków królewna postanawia odzyskać tron i walczyć o miłość pięknego księcia.,comedy
the brothers grimsby,Angielski chuligan odnajduje po latach swojego brata - jednego z najlepszych agentów MI6. Razem będą musieli rozpracować globalny spisek terrorystyczny.,comedy
alex strangelove,"Licealista Alex Truelove chce stracić dziewictwo ze&nbsp;swoją uroczą dziewczyną Claire. Jego plan spala na&nbsp;panewce, gdy poznaje równie uroczego Elliota.",comedy
aleksandr nevskiy," „Aleksander Newski” wybitnego światowej sławy reżysera Sergieja Eisensteina to dzieło wpisane w klasykę światowego kina. Doborowa obsada, niesamowite dekoracje, ogromny... ",biography
it comes at night, Paul z najbliższymi znalazł schronienie przed tajemniczym wirusem w opuszczonym domku. Wkrótce do chatki przybywa kolejna rodzina. ,horror
sfora: bez litosci,"Czwórka przyjaciół przysięga sobie wieczną przyjaźń. Kiedy jeden z nich zostaje zamordowany, pozostali wypowiadają wojnę mafii. ",crime
remember the titans,W okresie integracji rasowej lokalna drużyna futbolowa zatrudnia na stanowisku trenera czarnoskórego mężczyznę. Nie wszystkim podoba się ta decyzja.,biography
hellboy,"Królowa czarownic Nimue powraca do naszego świata, by znów nieść śmierć i zniszczenie. Tylko bohater o tak piekielnych korzeniach jak Hellboy jest w stanie stawić czoła zagrożeniu.",fantasy
professor marston and the wonder women,"Doktor Marston prowadzi badania nad ludzką psychiką. Praca inspiruje go do stworzenia superbohaterki, Wonder Woman. ",biography
the killing,Grupa mężczyzn układa plan zrabowania dwóch milionów dolarów podczas wyścigów konnych. ,crime
shaun the sheep movie,"Baranek Shaun wyrusza w pełną niebezpieczeństw i przygód wyprawę do miasta, aby ratować z tarapatów gospodarza swojej farmy. ",animation
suicide squad,Amanda Waller na polecenie rządu USA tworzy drużynę składającą się z przestępców.,action
moje corki krowy,"W obliczu choroby jednego z rodziców, siostry postanawiają polepszyć relacje między sobą.",drama
the house with a clock in its walls,"Nastoletni Lewis pomaga swojemu wujowi odnaleźć czarnoksiężnika, który stworzył zegar. Urządzenie to odmierza czas do nadchodzącej Apokalipsy. ",fantasy
the theory of everything,"Film opowiada historię genialnego naukowca Stephena Hawkinga - rozwoju jego choroby, rodzącego się uczucia do Jane, a w końcu rozpadu ich małżeństwa. ",biography
point break,"Młody agent FBI dostaje zadanie zinfiltrowania grupy zajmującej się sportami ekstremalnymi, która jest podejrzana o dokonywanie zorganizowanych napadów na korporacje.",action
american made,"Historia Barry'ego Seala, człowieka, który jednocześnie pracował dla CIA oraz kartelu.",drama
szatan z 7-ej klasy,"Siedemnastoletni Adaś spędza wakacje w starym pałacu, gdzie wpada na trop napoleońskiego skarbu. ",comedy
moznosti dialogu,"Głowy i figury nawiązują komunikację poprzez wzajemne pożeranie się, uprawianie miłości czy współpracę. ",fantasy
zjednoczone stany milosci,Rok po upadku PRL-u. Cztery pozornie szczęśliwe kobiety próbują odmienić swoje życie.,drama
amusement,"Trzy kobiety są prześladowane przez szaleńca, który zna ich sekret ze szkolnych lat. ",horror
no mans land,"Żołnierze wrogich wojsk muszą połączyć siły, aby ocalić towarzysza broni, który przypadkowo znalazł się na minie.",drama
countdown,"Ruth wraz z grupą przyjaciół w ramach żartu ściąga na smartfon tajemniczą aplikację, która ma przewidywać datę śmierci użytkownika. ",horror
millhaven,"Demoniczna nastolatka śpiewa o serii tajemniczych morderstw, do których doszło w prowincjonalnym miasteczku. ",animation
official secrets,"Pracowniczka rządowej agencji GCHQ odkrywa, że Wielka Brytania i USA podsłuchują członków ONZ, celem przegłosowania rezolucji ws. Iraku.",biography
"food, inc."," Dzisiejsze metody hodowli oraz produkcji rolnej są odpowiedzią na wielkość konsumpcji i sprzedaży tzw. fast foodów, która obejmuje coraz szerszy zasięg od lat 50. Zysk... ",documentary
this is it,"Dokument ukazuje przygotowania Michaela Jacksona do serii pięćdziesięciu koncertów, które miały odbyć się w Londynie.",documentary
grans,"Zdeformowana Tina potrafi wyczuwać ludzkie emocje, co pomaga jej w codziennej pracy celniczki i wyłapywaniu kontrabandy. Gdy obok przechodzi podejrzanie wyglądający Vore, po raz pierwszy zostają zakwestionowane jej zdolności.",fantasy
tampopo,"Kierowca ciężarówki zatrzymuje się w małym, rodzinnym barze makaronowym i decyduje się pomóc jego właścicielom.",comedy
otherlife,"Młoda wynalazczyni potrafi ingerować w ludzki mózg, zmieniając poczucie czasu i przestrzeni, oraz kreując wirtualną rzeczywistość. Niesie to ze sobą jednak skutki uboczne.",thriller
missing in action,Pułkownik James Braddock zdobywa informacje na temat amerykańskich więźniów wojennych przetrzymywanych w Wietnamie. Postanawia wyruszyć im z pomocą.,action
evangelion shin gekijoban: jo,"Młodzi bohaterowie zasiadają za sterami biomechanicznych robotów, aby bronić Ziemi przed atakami obcych istot. ",action
micmacs a tire-larigot,Bazyl ma w głowie kulę. Postanawia zemścić się na firmie produkującej broń. ,comedy
flightplan,Podczas lotu samolotem córka Kyle Pratt znika bez śladu. ,thriller
maryland,"Były żołnierz zakochuje się w żonie milionera, którą ma chronić. ",thriller
the faculty,"Szkoła w małym amerykańskim miasteczku zostaje opanowana przez kosmitów, co skutkuje dziwnymi zachowaniami wśród nauczycieli i uczniów. ",horror
the bookshop,"Florence Green postanawia otworzyć księgarnię w małym angielskim miasteczku, jednak napotyka sprzeciw ze strony wpływowej Violet Gamart.",drama
the collection,"Kiedy Kolekcjoner porywa Elenę, Arkin zostaje zmuszony do współpracy z najemnikami i wytropienia uwięzionej dziewczyny.",horror
miss march,"W wyniku wypadku licealista zapada na cztery lata w śpiączkę. Po wybudzenie dowiaduje się, że jego ukochaną została modelką ""Playboya"".",comedy
x-men,Ekranizacja popularnej serii komiksów o obdarzonych nadnaturalnymi zdolnościami mutantach. Schronienie przed prześladowaniami ze strony ludzi znajdują w specjalnej szkole profesora Charlesa Xaviera.,action
xi you,Rynkiem w Noailles oraz tętniącymi życiem ulicami Marsylii podąża medytujący buddyjski mnich. Z czasem dołącza do niego inny mężczyzna. ,documentary
jackass 3d," 3 razy śmieszniej, 3 razy głupiej, 3 razy boleśniej. Chłopaki z ""Jackass"" wracają z najdzikszą dawką wariactw w historii! Pękniesz ze śmiechu patrząc jak Johnny Knoxville... ",documentary
the witcher: nightmare of the wolf,"Vesemir ucieka od biedy i zostaje wiedźminem zawodowo zabijającym potwory. Jednak gdy na jego drodze staje nowe zagrożenie, musi stawić czoła demonom przeszłości.",fantasy
scary stories to tell in the dark,Sarah w swojej książce opisała historie jak z horroru. Kilka lat później grupa przyjaciół budzi do życia zawarte w niej istoty. ,horror
nowhere to run,"Zbiegły więzień Sam Gillen znajduje schronienie na farmie wdowy&nbsp;Clydie Anderson, nękanej przez przedsiębiorców budowlanych. Ryzykując swoją wolność, postanawia jej pomóc.",action
respire,"Do maturalnej klasy&nbsp;Charlie dołącza nowa koleżanka. Przyjaźń między dziewczynami przeradza się w skomplikowaną, destrukcyjną relację.",drama
the wind,"Elizabeth podróżuje wraz ze swoim mężem na kraniec Stanów Zjednoczonych. Niewytłumaczalne wydarzenia, których staje się świadkiem, zaczynają doprowadzać ją do szaleństwa.",horror
braven,"Bohater usiłuje ochronić swoją rodzinę przed przemytnikami narkotyków, którzy zostawili swój towar na terenie jego posiadłości.",action
aquamarine,Wyrzucona na brzeg syrena zakochuje się w młodym chłopcu.,family
elle,Michèle jest bezwzględną szefową firmy zajmującej się grami wideo. Pewnego dnia we własnym domu zostaje zaatakowana przez nieznanego napastnika.,thriller
gone in sixty seconds,"By uratować brata, legendarny złodziej samochodów musi w tydzień dostarczyć mafii 50 luksusowych aut.",thriller
joanna,"Film ukazuje fragmenty z życia Joanny, u której zdiagnozowano śmiertelną chorobę. ",documentary
de fem benspnd," Najnowsze dzieło Larsa von Triera, wielkiego manipulatora współczesnego kina, to prowokacja zacierająca granicę między fabułą a dokumentem. Tym razem von Trier wciągnął... ",documentary
moj biegun,"Historia najmłodszego niepełnosprawnego zdobywcy biegunów, Jana Meli, który uległ poważnemu wypadkowi. ",biography
face/off,"By zlokalizować bombę w centrum Los Angeles, agent Sean Archer przyjmuje tożsamość zabójcy swojego syna.",thriller
the book thief,Czasy II wojny światowej. Mała Niemka trafia do rodziny zastępczej. Pocieszenie znajduje w czytaniu skradzionych książek. ,drama
ratchet and clank,"Ratchet i Clank łączą siły ze Strażnikami Galaktyki, aby uchronić wszechświat przed okrutnym Drekiem.",animation
scusa ma ti chiamo amore,Pracownik agencji reklamowej zakochuje się w dużo młodszej od siebie licealistce. ,comedy
de behandeling,"Dziewięcioletni Nick przechodzi załamanie, kiedy znika jego młodszy brat Bjorn. Wiele lat później jako detektyw rozpoczyna śledztwo w sprawie ataku na rodzinę Simonsów i porwania ich syna. ",thriller
peter &amp; the wolf,Piotruś wraz z przyjaciółmi stawia czoło wilkowi.,animation
made in dagenham,"Wielka Brytania, 1968 rok. Pracownice fabryki Forda rozpoczynają strajk przeciwko dyskryminacji płciowej. ",comedy
flatliners,"Studenci medycyny chcą się dowiedzieć, co czuje człowiek w chwili śmierci klinicznej. ",thriller
piglets big movie,"W tajemniczych okolicznościach zaginął Prosiaczek. Przyjaciele ze Stumilowego Lasu wykorzystując ""Księgę wspomnień"" udają się na poszukiwania.",animation
