title,description,genre
the emoji movie," Miasto Tekstopolis zamieszkują&nbsp; emotki, gdzie każda z nich wyraża jedną konkretną emocję. Z wyjątkiem Minka, co może doprowadzić do katastrofy. ",animation
heart of a dog,Dokument multimedialnej artystki będący przemyśleniami nad jej związkiem z ukochanym terrierem. ,documentary
mcqueen,Dokument ukazuje życie prywatne i zawodowe brytyjskiego projektanta mody&nbsp;Alexandra McQueena.,documentary
dragon ball z 9: ginga girigiri!! butchigiri no sugoi yatsu,"Gohan, Vegeta oraz Trunks w czasie nieobecności Goku, walczą z Bojackiem i jego pomocnikami.",action
schutzengel,"Ex-żołnierz zostaje przydzielony do ochrony sieroty, która była świadkiem straszliwej zbrodni.",thriller
spider-man 3,"Kostium Spider-Mana łączy się z substancją z kosmosu i zmienia kolor na czarny. Nowy strój daje Parkerowi olbrzymią siłę, ale też odkrywa mroczną stronę jego osobowości.",action
need for speed,"Wrobiony w przestępstwo kierowca wyścigowy, Tobey, szuka zemsty. ",action
next,"Agenci FBI szukają człowieka, który widzi przyszłość, aby pomógł im zapobiec nuklearnemu atakowi terrorystycznemu. ",action
the stanford prison experiment,"Dwudziestu czterech studentów zostaje losowo podzielonych na osadzonych i strażników, by wziąć udział w eksperymencie więziennym organizowanym przez wydział psychologii uniwersytetu Stanford. ",drama
ak-ma-leul bo-ass-da,Młody agent koreańskich służb specjalnych postanawia sam wymierzyć sprawiedliwość mordercy swojej narzeczonej. ,crime
secret of the wings,Dzwoneczek i jej przyjaciele udają się w podróż do zakazanego i pełnego tajemnic Zimowego Lasu.,animation
puss in boots,"Kot w Butach wraz z kompanami organizuje skok, mający na celu znalezienie i porwanie mitycznej gęsi znoszącej złote jaja.",animation
devil in a blue dress,"Bezrobotny, ciemnoskóry weteran wojenny otrzymuje dobrze płatną, lecz podejrzaną propozycję odnalezienia białej kobiety. ",crime
free birds,"Dwa indyki, Franek i Olo, przenoszą się w czasie do pierwszego Święta Dziękczynienia, by usunąć swoich pobratymców z ludzkiego menu. ",animation
tatarak,"Kobieta, która straciła synów na wojnie, odnajduje ukojenie w przyjaźni z młodym mężczyzną. Tymczasem jej mąż skrywa przed nią sekret, który może odmienić jej życie.",drama
harry potter and the deathly hallows: part 2,"Młody czarodziej musi zniszczyć wszystkie horkruksy, aby ostatecznie pokonać Voldemorta. ",family
meshes of the afternoon," Samotny kwiat leżący na pustym podjeździe, spadający klucz, otwarte drzwi, nóż w bochenku chleba - to nieskładne obrazki, które ujrzała kobieta wchodząc do domu. Ona... ",fantasy
rush,"Lata 70. XX wieku. Dwaj kierowcy Formuły 1, Brytyjczyk James Hunt i Austriak Niki Lauda, toczą skrajnie niebezpieczną rywalizację o tytuł mistrza świata. ",biography
fantastic beasts: the secrets of dumbledore,Grindelwald wraz ze swoją armią dąży do przejęcia władzy na świecie. Dumbledore i Newt z pomocą przyjaciół chcą temu zapobiec. ,family
elysium,"Garstka wybrańców żyje na luksusowej stacji orbitalnej, a reszta ludzi w przeludnionych miastach zdewastowanej Ziemi. Max, mieszkaniec planety, próbuje walczyć z niesprawiedliwym podziałem. ",action
the texas chainsaw massacre: the beginning,"Podczas podróży po Teksasie czwórka przyjaciół&nbsp;bierze udział&nbsp;w karambolu. Na miejscu zjawia się szeryf, który przewozi ich do domu&nbsp;psychopatycznego mordercy.",horror
all dogs go to heaven,"Pies Charlie po śmierci kradnie swój zegar życia, by powrócić na Ziemię. Postanawia dokonać zemsty na właścicielu kasyna, w czym pomagają mu przyjaciel Apsik oraz mała dziewczynka. ",animation
batoru rowaiaru,"Uczniowie losowo wybranej klasy zostają umieszczeni na bezludnej wyspie, gdzie walczą o przeżycie, zabijając się nawzajem.",thriller
wesele,"Historia miłości tak mocnej, że przekracza granice, nie mieści się w ramach i jest silniejsza od wszelkich barier. Szczere spojrzenie na współczesny świat, a także dramatyczna podróż w przeszłość, która nikomu nie pozostanie obojętna.",drama
miejsce urodzenia,"Henryk Grynberg, Żyd ocalały z Zagłady, wraca po 50 latach do rodzinnej wioski, aby poznać losy brata i ojca. ",documentary
bedeviled,Po pobraniu tajemniczej telefonicznej aplikacji pięcioro przyjaciół staje się ofiarami nadnaturalnej siły. ,horror
winter on fire,Ukraińska demonstracja studencka dotycząca integracji europejskiej przeistacza się w rewolucję wzywającą do dymisji prezydenta Janukowycza. ,documentary
tightrope,Prowadzący śledztwo policjant wdaje się w niebezpieczną grę psychologiczną z przestępcą. ,crime
halloween kills,"Laurie wierzy że pokonała swojego prześladowcę. Okazuje się jednak, że jej gehenna wcale się nie skończyła. ",horror
ladyhawke,"Zawistny biskup Aquili rzuca klątwę na Isabeau i jej ukochanego, kapitana Navarre'a. Parze próbuje pomóc złodziej uratowany przez rycerza.",fantasy
the jungle book 2," Mowgli, chłopiec, którego wychowywały dzikie zwierzęta w dżungli, mieszka dziś w małej wiosce, wśród ludzi. Ma młodszego brata przyrodniego Ranjana, a jego najlepszą... ",animation
immortal beloved," W burzliwy wieczór 26 marca 1827 r., chory na zapalenie płuc Ludwig van Beethoven umiera w swoim wiedeńskim mieszkaniu. Trzy dni póżniej zostaje pochowany na cmentarzu... ",biography
demonic,"Policjant i psycholog badają sprawę śmierci piątki osób, którzy zginęli, przywołując duchy.",horror
david attenborough: a life on our planet,"Legendarny narrator wspomina swoje życie i&nbsp;opowiada o&nbsp;ewolucji życia na&nbsp;Ziemi, ubolewając nad zanikiem dzikiej przyrody i&nbsp;dzieląc się swoją wizją przyszłości.",documentary
ach spij kochanie,Młody milicjant mierzy się z zagadką morderstw w okolicach Krakowa. Podejrzenia padają na szanowanego obywatela - Mazurkiewicza.,crime
piranha 3dd,Krwiożercze piranie przedostają się do nowo otwartego parku wodnego i atakują niczego nieświadomych tamtejszych bywalców. ,horror
demolition man,"Były policjant John Spartan zostaje obudzony z hibernacji, by złapać przestępcę, przez którego został zamrożony.",action
the lady,"Aung San Suu Kyi opuszcza męża oraz dzieci i powraca do rodzinnej Birmy, aby poprowadzić pokojowy ruch przeciwko wojskowemu reżimowi.",biography
running with scissors,"Neurotyczna poetka oddaje syna na wychowanie swojemu psychiatrze. Chłopcu trudno jest odnaleźć się w pozbawionym zasad domu, którego dziwaczni mieszkańcy nie tłumią emocji, prezentując cały wachlarz absurdalnych zachowań.",biography
the circle,"Młoda kobieta otrzymuje pracę w potężnej firmie informatycznej Krąg, gdzie poznaje tajemniczego mężczyznę.",thriller
uwiklanie,Uczestniczka terapii znajduje ciało mężczyzny - członka grupy terapeutycznej. Prokurator Szacka i komisarz Smolar próbują rozwikłać zagadkę tej śmierci.,crime
joan of arc,"Młoda dziewczyna doświadcza wizji, która motywuje ją do uwolnienia Francji od jej prześladowców. ",biography
hook,"Kapitan Hook porywa dzieci dorosłego już Piotrusia Pana, zmuszając go, by wrócił do Nibylandii i walczył ze starym wrogiem.",family
day &amp; night,Wesoły Dzień napotyka gburowatą Noc. Dochodzi do konfliktu.,animation
les douze travaux dasterix,"Juliusz Cezar zadaje Galom 12 prac podobnych do tych, które kiedyś były zadaniami Herkulesa. Od ich wykonania zależy rezultat wojny z rzymską potęgą. ",animation
the polka king,"Jan Lewan, muzyk polskiego pochodzenia, pragnie zasmakować amerykańskiego snu i nakłania fanów do zainwestowania w piramidę finansową.",comedy
une vie de chat,"Kot Dino wiedze podwójne życie. Za dnia mieszka w domu z małą dziewczynką Zoe, zaś nocą towarzyszy włamywaczowi Nico. ",animation
hustlers,Dziewczyny pracujące w najmodniejszym klubie go-go w Nowym Jorku tracą wszystkie oszczędności przez&nbsp; krach finansowy 2008 roku. Postanawiają&nbsp; zemścić się na bankierach z Wall Street. ,comedy
"i, robot","W roku 2035 roboty pomagają ludziom w codziennym życiu. Gdy ginie twórca zaawansowanego modelu, detektyw podejrzewa, że zabiła go maszyna.",thriller
the wrestler,"Zawał serca zmusza Randy'ego ""The Rama"" Robinsona do porzucenia zapasów. Szara rzeczywistość i przygnębiająca praca w delikatesach sprawiają, że chce jeszcze raz stanąć na ringu.",drama
bohemian rhapsody,Dzięki oryginalnemu brzmieniu Queen staje się jednym z najpopularniejszych zespołów w historii muzyki.,biography
scouts guide to the zombie apocalypse,Troje skautów próbuje uratować swoje miasto przed atakiem zombie.,horror
unga astrid,Astrid Lindgren czyta listy od swoich wielbicieli z całego świata. Podczas lektury staruszka zaczyna wspominać swoją młodość.,biography
donnie brasco,"Film oparty na faktach. Agent FBI pod pseudonimem Donnie Brasco wnika w środowisko mafijne, by rozpracować je od środka.",biography
divergent,"Przyszłość, w której społeczność składa się z pięciu frakcji na podstawie cech charakteru. Nastoletnia Tris zostaje przydzielona do kilku partii i uznana za zagrożenie. ",action
fire down below,"Agent ochrony środowiska bada sprawę śmierci przyjaciela, powiązanej z firmą nielegalnie składującą toksyczne odpady.",thriller
the pirates of somalia,"Rok 2009. Początkujący dziennikarz, Jay Bahadur, postanawia wmieszać się w grupę somalijskich piratów, by poznać to, kim są, jak żyją i co ich napędza.",biography
copying beethoven,Studentka muzyki dostaje pracę jako kopistka Beethovena. Zafascynowana twórczością mistrza spędza w jego towarzystwie każdą wolną chwilę.,biography
the power of the dog,"Dwaj bracia, właściciele dużego rancza w Montanie, stają przeciwko sobie, gdy George żeni się potajemnie z miejscową wdową.",drama
dora and the lost city of gold,"Dora usiłuje rozwikłać tajemnicę zaginionej inkaskiej cywilizacji, aby uratować swoich rodziców.",family
wish upon," Nastolatka odnajduje tajemniczą pozytywkę, która spełnia siedem jej życzeń, co przynosi jej radość i sukces, podczas gdy jej najbliżsi zaczynają umierać. ",horror
"synecdoche, new york","Reżyser teatralny przygotowuje nową sztukę, zmagając się jednocześnie z kobietami swego życia. ",drama
1612,Trwa wojna polsko-rosyjska. Po śmierci prawowitego cara hetman Kibowski pragnie objąć władzę na Kremlu poprzez małżeństwo z Ksenią Godunową.,fantasy
creep,"Aaron odpowiada na ogłoszenie o pracę umierającego Josefa, który chce sfilmować jeden dzień z życia dla nienarodzonego syna. Intencje pracodawcy wzbudzają u zatrudnionego podejrzenia.",thriller
yves saint laurent,"Paryż, rok 1957. 21-letni Yves Saint Laurent projektuje swoją pierwszą kolekcję dla domu mody Diora. Na pokazie poznaje miłość swojego życia. ",biography
6 underground,Szóstka niezastąpionych mistrzów swojego fachu została wybrana do wypełnienia ważnej misji – zmienienia świata na lepsze.,action
gaga: five foot two,"Słynna prowokatorka Lady Gaga wydaje nowy album, przygotowuje się do występu podczas meczu Super Bowl i mierzy się z osobistymi problemami.",biography
80 milionow,"Działacze Solidarności próbują wypłacić z banku 80 milionów złotych, zanim Służba Bezpieczeństwa zablokuje konta opozycjonistów. ",thriller
fantastic beasts and where to find them,"Nowy Jork jest terroryzowany przez tajemnicze bestie, które chcą dopaść członków organizacji Powtórzmy Salem. Tymczasem do miasta przyjeżdża pisarz Newt Scamander. ",family
ma nuit chez maud,"Młody idealista poznaje kobietę, która jest dla niego ucieleśnieniem marzeń. Nie ma jednak odwagi, by się do niej zbliżyć i nawiązuje znajomość z inną dziewczyną. ",drama
sinatra,"Historia życia legendarnego piosenkarza i aktora, Franka Sinatry. ",biography
shang-chi and the legend of the ten rings,"Simu Liu wciela się w Shang-Chi, który musi zmierzyć się z przeszłością po tym, jak zostaje wciągnięty w sieć tajemniczej organizacji Dziesięciu Pierścieni. ",fantasy
jabberwocky,"Ubogi Dennis pragnie zdobyć rękę ukochanej kobiety. Udaje się więc do miasta, aby zbić majątek. ",fantasy
dapres une histoire vraie,"Sławna pisarka poznaje swą uroczą wielbicielkę, z którą szybko się zaprzyjaźnia.",thriller
sie macie ludzie,"Dokument przedstawia sylwetkę Ryszarda Riedla, przedwcześnie zmarłego lidera zespołu Dżem. ",documentary
february,Dwóm uczennicom przydarza się seria niewytłumaczalnych i niebezpiecznych zdarzeń.,horror
real steel,"Charlie, zajmujący się organizowaniem nielegalnych bitew robotów, odkrywa, że ma 11-letniego syna. Chłopak przekonuje ojca do wzięcia udziału w mistrzostwach walk cyborgów. ",action
to catch a thief,"Były złodziej próbuje udowodnić, że kolejne kradzieże klejnotów nie są jego dziełem. Prowadząc prywatne śledztwo, nawiązuje romans z atrakcyjną kobietą. ",crime
the wicker man,"Policjant trafia na odizolowaną od świata wyspę, gdzie przeprowadza śledztwo w sprawie zaginięcia dziewczynki. Wkrótce odkrywa, że tamtejsi mieszkańcy kultywują pogańskie wierzenia.",horror
"zbrodniarz, ktory ukradl zbrodnie",Emerytowany milicjant opowiada dziennikarzowi o podjętym przez siebie prywatnym śledztwie. ,crime
green book,Drobny cwaniaczek z Bronksu zostaje szoferem ekstrawaganckiego muzyka z wyższych sfer i razem wyruszają na wielotygodniowe tournée.,drama
the seasoning house,"Młoda kobieta, będąc opiekunką prostytuujących się dla wojska dziewczyn, planuje brutalną zemstę. ",thriller
more than honey,"Reżyser Markus Imhoof, podróżując z kamerą po całym świecie, filmuje tereny, na których zamieszkują pszczoły, i pokazuje ich życie. ",documentary
el bar,Grupa nieznajomych sobie ludzi zostaje uwięziona w barze.,horror
dobry vojak svejk,"Szwejk, u&nbsp;którego&nbsp;stwierdzono wrodzony idiotyzm, ponownie trafia do wojska. Jego poczciwość i naturalna gorliwość w wykonywaniu rozkazów doprowadzi do wielu zabawnych sytuacji.&nbsp;",comedy
"o brother, where art thou?",W latach Wielkiego Kryzysu złodziejaszek Ulysses i jego dwaj kompani uciekają z więzienia. Główny bohater mami towarzyszy wizją ukrytego skarbu.&nbsp;,comedy
the vvitch: a new-england folktale,"Nowa Anglia, lata 30. XVII wieku.&nbsp;William i&nbsp;Katherine wiodą spokojne życie z piątką dzieci. Gdy ich nowo narodzony syn znika, a plony niszczeją, członkowie rodziny zwracają się przeciwko sobie.",horror
casse-tete chinois,"Kiedy żona 40-letniego mężczyzny wyprowadza się wraz z dziećmi do Nowego Jorku, ten podąża za nimi, nie mogąc znieść myśli, że będą dorastać bez niego.",drama
but im a cheerleader,"Rodzice nastoletniej Megan, podejrzewając ją o skłonności homoseksualne, wysyłają dziewczynę na obóz dla osób mających problemy ze sprecyzowaniem własnej orientacji.",comedy
the prophecy,"Legion aniołów zstępuje z niebios, aby zdobyć duszę najbardziej niegodziwego człowieka na ziemi.",fantasy
naqoyqatsi," Trzecia część kultowej, uznanej przez krytyków trylogii Godfreya Reggio i Philipa Glassa. Po ""Koyaanisqatsi"" (film zdobył nagrodę Los Angeles Film Critics Association),... ",documentary
